food_id,platform,restaurant_name,restaurant_id,food_item,category,food_price,delivery_fee,packaging_fee,tax_amount,final_price,delivery_time_min,restaurant_rating,review_count,available_coupon,coupon_discount,cashback,free_delivery,demand_level,time_slot,day_of_week,festival_indicator,timestamp
FOOD005920,Zomato,Chai Point,RES0039,Iced Tea,Beverages,132.4,0.0,14.26,6.62,132.4,36,4.0,7011,1,32.44,0.0,Yes,Medium,Dinner,Thursday,0,2026-06-11 21:12:06
FOOD005921,Swiggy,Chai Point,RES0039,Fresh Lime Soda,Beverages,84.97,0.0,22.2,4.25,111.42,19,4.2,6998,0,0.0,0.0,Yes,Low,Breakfast,Wednesday,0,2026-04-01 08:08:24
FOOD005922,Swiggy,Baskin Robbins,RES0035,Ice Cream Tub,Desserts,165.5,0.0,17.01,8.28,165.5,29,4.4,1464,1,38.74,0.0,Yes,Medium,Dinner,Wednesday,0,2026-07-22 22:56:23
FOOD005923,Swiggy,Yo Momo,RES0047,Cheese Corn Momos,Momos,125.71,23.35,15.83,10.49,175.38,28,3.7,200,0,0.0,0.0,No,Medium,Lunch,Monday,0,2026-05-25 14:15:09
FOOD005924,Zomato,Behrouz Biryani,RES0014,Prawn Biryani,Biryani,281.44,30.61,14.79,19.58,346.42,39,3.4,11839,0,0.0,0.0,No,Medium,Lunch,Sunday,0,2026-05-24 14:44:46
FOOD005925,Zomato,Irani Chai Adda,RES0041,Fresh Lime Soda,Beverages,69.72,29.67,14.08,8.83,122.3,40,3.8,5387,0,0.0,0.0,No,Medium,Lunch,Saturday,0,2026-07-25 14:33:19
FOOD005926,Swiggy,Labbaik Sweets,RES0033,Gulab Jamun (4 pc),Desserts,83.56,23.65,24.31,8.43,139.95,30,4.2,7453,0,0.0,0.0,No,Medium,Dinner,Friday,0,2026-03-06 21:43:45
FOOD005927,Zomato,Mainland China,RES0017,Chilli Chicken,Chinese,205.15,29.76,17.15,15.61,267.67,29,4.1,1852,0,0.0,0.0,No,Medium,Dinner,Thursday,0,2026-07-30 20:25:15
FOOD005928,Zomato,Wendy's,RES0015,Double Patty Burger,Burger,243.77,24.07,19.53,16.52,303.89,30,4.0,10336,0,0.0,0.0,No,Medium,Dinner,Thursday,0,2026-07-23 05:56:54
FOOD005929,Zomato,Beijing Bites,RES0021,Hakka Noodles,Chinese,243.77,26.97,18.28,17.04,306.06,35,3.6,4689,0,0.0,0.0,No,Medium,Dinner,Friday,0,2026-06-26 22:10:50
FOOD005930,Swiggy,Ohri's Jiva Imperia,RES0031,Veg Thali,North Indian,255.02,23.62,21.65,17.0,317.29,30,4.6,5744,0,0.0,0.0,No,Low,Breakfast,Thursday,0,2026-06-18 07:59:17
FOOD005931,Swiggy,Pista House,RES0006,Mutton Biryani,Biryani,790.08,22.55,19.5,43.56,790.08,27,3.9,9917,1,86.86,21.55,No,Medium,Dinner,Monday,0,2026-02-23 18:54:09
FOOD005932,Swiggy,Behrouz Biryani,RES0014,Mutton Biryani,Biryani,355.77,31.23,17.01,23.41,427.42,43,3.5,11917,0,0.0,0.0,No,Medium,Dinner,Monday,0,2026-06-08 21:03:26
FOOD005933,Swiggy,Third Wave Coffee,RES0038,Cold Coffee,Beverages,158.16,0.0,21.17,7.91,187.24,14,4.4,1894,0,0.0,0.0,Yes,Medium,Dinner,Thursday,0,2026-04-02 19:33:01
FOOD005934,Swiggy,Subway,RES0048,Cheese Sandwich,Sandwich,153.67,26.6,16.23,12.47,173.55,46,4.4,8143,1,35.42,0.0,No,Medium,Dinner,Monday,0,2026-05-11 21:31:46
FOOD005935,Swiggy,Cream Stone,RES0036,Osmania Biscuit (250g),Desserts,251.36,26.78,25.44,17.39,268.91,27,4.0,824,1,52.06,0.0,No,Low,Breakfast,Friday,0,2026-07-31 08:29:30
FOOD005936,Zomato,Dragon Wok,RES0020,Schezwan Rice,Chinese,421.48,23.8,17.71,25.36,421.48,25,4.3,7604,1,72.66,0.0,No,Medium,Lunch,Tuesday,0,2026-07-28 13:29:47
FOOD005937,Swiggy,Baskin Robbins,RES0035,Kaju Katli (250g),Desserts,334.94,23.78,15.13,21.03,394.88,28,4.5,1404,0,0.0,0.0,No,Low,Breakfast,Tuesday,0,2026-07-07 09:51:39
FOOD005938,Swiggy,Behrouz Biryani,RES0014,Mutton Biryani,Biryani,401.82,39.89,18.98,27.27,487.96,44,3.4,11915,0,0.0,0.0,No,High,Lunch,Saturday,0,2026-02-07 14:14:15
FOOD005939,Zomato,Chowman,RES0019,Schezwan Rice,Chinese,169.07,0.0,25.75,8.45,203.27,33,4.0,9884,0,0.0,0.0,Yes,Medium,Lunch,Wednesday,0,2026-06-17 12:11:35
FOOD005940,Zomato,Yo Momo,RES0047,Paneer Momos,Momos,168.48,18.02,26.79,11.67,168.48,18,3.5,193,1,57.1,0.0,No,Low,Breakfast,Wednesday,0,2026-04-08 08:25:33
FOOD005941,Zomato,Punjabi Rasoi,RES0027,Butter Chicken,North Indian,332.0,34.98,18.56,22.9,364.2,42,3.9,6426,1,44.24,0.0,No,High,Dinner,Saturday,0,2026-02-14 20:05:53
FOOD005942,Zomato,Salad Days,RES0053,Greek Salad,Salads,267.68,42.42,13.06,21.02,290.5,48,4.1,3428,1,53.68,0.0,No,High,Dinner,Sunday,0,2026-03-08 00:53:35
FOOD005943,Swiggy,Faasos,RES0016,Chicken Zinger Burger,Burger,434.52,0.0,22.54,21.73,478.79,37,4.3,7408,0,0.0,0.0,Yes,Medium,Dinner,Tuesday,0,2026-06-02 21:12:32
FOOD005944,Zomato,Almond House,RES0034,Ice Cream Tub,Desserts,201.1,25.37,11.4,14.62,231.81,36,5.0,10473,1,20.68,0.0,No,Medium,Dinner,Friday,0,2026-07-31 22:48:36
FOOD005945,Swiggy,Momo Point,RES0046,Fried Chicken Momos,Momos,407.9,30.82,21.04,25.94,485.7,43,4.5,1325,0,0.0,0.0,No,Medium,Dinner,Wednesday,0,2026-04-15 20:13:28
FOOD005946,Swiggy,Ram Ki Bandi,RES0023,Masala Dosa,South Indian,99.02,18.64,15.51,8.31,141.48,16,3.8,11637,0,0.0,0.0,No,Low,Breakfast,Thursday,0,2026-02-19 07:59:47
FOOD005947,Swiggy,Labbaik Sweets,RES0033,Osmania Biscuit (250g),Desserts,124.38,25.1,20.36,10.74,132.94,27,4.0,7393,1,47.64,0.0,No,Medium,Dinner,Thursday,0,2026-05-28 20:55:26
FOOD005948,Swiggy,Burger King,RES0012,Paneer Tikka Burger,Burger,177.74,34.49,21.2,15.1,248.53,39,4.0,11951,0,0.0,9.37,No,High,Lunch,Friday,1,2026-07-17 14:55:24
FOOD005949,Swiggy,Deli 9 Bistro,RES0030,Tandoori Roti (2 pc),North Indian,115.64,0.0,25.15,5.78,146.57,27,3.9,10236,0,0.0,0.0,Yes,Medium,Dinner,Thursday,0,2026-05-14 03:56:27
FOOD005950,Zomato,Dragon Wok,RES0020,Hakka Noodles,Chinese,197.18,0.0,29.05,9.86,216.39,27,4.1,7616,1,19.7,0.0,Yes,Low,Breakfast,Wednesday,0,2026-04-22 07:50:37
FOOD005951,Zomato,Dragon Wok,RES0020,Schezwan Rice,Chinese,230.32,0.0,17.09,11.52,258.93,27,4.1,7566,0,0.0,0.0,Yes,Low,Breakfast,Sunday,0,2026-02-22 08:50:05
FOOD005952,Zomato,Momo Point,RES0046,Cheese Corn Momos,Momos,184.5,0.0,22.16,9.22,215.88,34,4.5,1286,0,0.0,0.0,Yes,Medium,Dinner,Friday,0,2026-06-19 21:04:18
FOOD005953,Zomato,La Pino'z Pizza,RES0009,Farmhouse Pizza,Pizza,373.2,0.0,17.87,18.66,409.73,13,4.1,11846,0,0.0,0.0,Yes,Low,Breakfast,Sunday,0,2026-05-10 07:17:44
FOOD005954,Zomato,Punjabi Rasoi,RES0027,Veg Thali,North Indian,177.1,0.0,9.63,8.86,195.59,26,3.9,6437,0,0.0,0.0,Yes,Medium,Lunch,Wednesday,0,2026-03-11 12:57:50
FOOD005955,Swiggy,Chai Point,RES0039,Cold Coffee,Beverages,152.4,30.47,18.07,13.1,214.04,36,4.1,6945,0,0.0,9.59,No,Medium,Dinner,Tuesday,0,2026-06-30 05:17:15
FOOD005956,Zomato,Starbucks,RES0040,Fresh Lime Soda,Beverages,88.66,0.0,26.57,4.43,119.66,29,4.6,11710,0,0.0,0.0,Yes,Medium,Lunch,Wednesday,0,2026-02-11 13:21:53
FOOD005957,Zomato,Absolute Barbecues,RES0028,Dal Makhani,North Indian,158.63,15.81,19.33,10.78,204.55,48,4.1,3277,0,0.0,0.0,No,Medium,Lunch,Monday,0,2026-02-09 13:57:40
FOOD005958,Zomato,Wendy's,RES0015,Paneer Tikka Burger,Burger,168.83,0.0,22.47,8.44,199.74,26,4.0,10273,0,0.0,0.0,Yes,Medium,Lunch,Wednesday,0,2026-07-01 12:50:08
FOOD005959,Swiggy,Behrouz Biryani,RES0014,Prawn Biryani,Biryani,350.01,29.31,26.46,22.78,428.56,45,3.5,11833,0,0.0,0.0,No,Medium,Dinner,Friday,0,2026-04-03 21:11:15
FOOD005960,Swiggy,Sandwich Zone,RES0049,Cheese Sandwich,Sandwich,101.75,23.07,20.8,9.24,154.86,35,3.3,1200,0,0.0,14.59,No,Medium,Dinner,Monday,0,2026-04-20 17:06:26
FOOD005961,Zomato,Rayalaseema Ruchulu,RES0025,Filter Coffee,South Indian,100.86,0.0,25.3,5.04,108.7,34,3.7,5968,1,22.5,0.0,Yes,Medium,Lunch,Friday,0,2026-06-12 12:25:34
FOOD005962,Zomato,Pista House,RES0006,Mutton Biryani,Biryani,297.09,0.0,9.65,14.85,321.59,42,3.9,9914,0,0.0,0.0,Yes,Medium,Lunch,Tuesday,0,2026-03-24 13:38:13
FOOD005963,Zomato,Chicago Pizza,RES0011,Farmhouse Pizza,Pizza,372.61,31.35,17.19,24.27,385.17,30,4.4,6212,1,60.25,0.0,No,Medium,Dinner,Friday,0,2026-02-20 19:38:21
FOOD005964,Swiggy,Chicago Pizza,RES0011,Farmhouse Pizza,Pizza,751.76,31.26,23.23,43.21,849.46,20,4.3,6224,0,0.0,11.59,No,Low,Breakfast,Tuesday,0,2026-06-09 09:28:56
FOOD005965,Swiggy,Sandwich Zone,RES0049,Bombay Sandwich,Sandwich,299.52,32.05,30.59,20.74,382.9,28,3.5,1289,0,0.0,5.12,No,Medium,Dinner,Tuesday,0,2026-07-14 21:48:33
FOOD005966,Swiggy,Paradise Biryani,RES0001,Egg Biryani,Biryani,185.95,37.62,20.25,16.07,259.89,45,4.0,8224,0,0.0,0.0,No,High,Dinner,Sunday,0,2026-05-10 20:06:48
FOOD005967,Swiggy,Pizza Hut,RES0008,Peppy Paneer Pizza,Pizza,381.78,26.66,14.7,23.89,447.03,37,4.2,3772,0,0.0,11.04,No,Medium,Lunch,Saturday,0,2026-07-18 13:22:08
FOOD005968,Swiggy,Ohri's Jiva Imperia,RES0031,Veg Thali,North Indian,467.64,25.56,25.95,27.98,500.55,37,4.6,5766,1,46.58,0.0,No,Medium,Dinner,Sunday,0,2026-03-29 19:24:40
FOOD005969,Swiggy,Beijing Bites,RES0021,Schezwan Rice,Chinese,186.59,21.96,26.69,13.28,205.16,31,3.6,4672,1,43.36,0.0,No,Medium,Lunch,Monday,0,2026-05-18 14:56:21
FOOD005970,Zomato,Freshmenu Salads,RES0051,Sprouts Salad,Salads,139.61,0.0,17.34,6.98,163.93,34,4.5,5861,0,0.0,0.0,Yes,Medium,Dinner,Sunday,0,2026-07-05 20:00:39
FOOD005971,Zomato,Wendy's,RES0015,Cheese Burger,Burger,113.58,19.16,13.4,9.13,155.27,35,3.9,10306,0,0.0,31.96,No,Medium,Lunch,Monday,0,2026-04-13 13:28:39
FOOD005972,Swiggy,Ram Ki Bandi,RES0023,Masala Dosa,South Indian,88.9,38.61,13.8,11.39,152.7,45,3.6,11672,0,0.0,0.0,No,High,Dinner,Saturday,0,2026-02-14 18:01:26
FOOD005973,Zomato,Kathi Junction,RES0042,Chicken Kathi Roll,Rolls,168.36,0.0,12.47,8.42,168.36,35,3.9,7668,1,34.8,0.0,Yes,Medium,Dinner,Thursday,0,2026-04-23 21:10:38
FOOD005974,Swiggy,Starbucks,RES0040,Iced Tea,Beverages,148.27,29.77,8.53,12.77,199.34,37,4.6,11771,0,0.0,0.0,No,Medium,Dinner,Monday,0,2026-03-30 18:31:31
FOOD005975,Swiggy,Bawarchi,RES0002,Veg Biryani,Biryani,226.83,32.73,18.01,17.23,294.8,43,4.0,10743,0,0.0,0.0,No,High,Lunch,Saturday,0,2026-07-25 13:44:44
FOOD005976,Zomato,Third Wave Coffee,RES0038,Iced Tea,Beverages,123.67,0.0,25.62,6.18,155.47,35,4.1,1938,0,0.0,0.0,Yes,Medium,Dinner,Thursday,0,2026-07-09 22:38:33
FOOD005977,Swiggy,The Sandwich Co,RES0050,Club Sandwich,Sandwich,145.69,0.0,19.01,7.28,145.69,22,4.1,7980,1,47.21,0.0,Yes,Low,Breakfast,Wednesday,0,2026-02-04 09:56:24
FOOD005978,Swiggy,Momo Point,RES0046,Fried Chicken Momos,Momos,152.46,30.58,13.04,13.13,166.39,38,4.5,1254,1,42.82,0.0,No,Medium,Dinner,Saturday,0,2026-05-30 20:19:46
FOOD005979,Zomato,Oven Story Pizza,RES0010,Margherita Pizza,Pizza,216.9,0.0,27.15,10.84,216.9,35,4.0,5404,1,43.53,0.0,Yes,Medium,Lunch,Tuesday,0,2026-02-24 13:00:04
FOOD005980,Swiggy,Burger King,RES0012,Double Patty Burger,Burger,222.68,0.0,17.73,11.13,251.54,38,3.7,11962,0,0.0,0.0,Yes,Medium,Dinner,Sunday,0,2026-03-22 21:39:40
FOOD005981,Swiggy,Green Bowl,RES0052,Greek Salad,Salads,447.86,30.53,24.86,27.89,531.14,36,3.9,11331,0,0.0,0.0,No,Medium,Dinner,Saturday,0,2026-05-23 22:59:27
FOOD005982,Swiggy,Deli 9 Bistro,RES0030,Dal Makhani,North Indian,162.47,36.35,10.54,14.67,224.03,33,4.1,10201,0,0.0,0.0,No,Medium,Lunch,Wednesday,0,2026-03-18 13:41:52
FOOD005983,Zomato,McDonald's,RES0013,Cheese Burger,Burger,131.75,16.68,16.27,9.59,174.29,20,3.5,4148,0,0.0,0.0,No,Low,Breakfast,Thursday,0,2026-03-19 07:14:52
FOOD005984,Swiggy,Chaayos,RES0037,Masala Chai,Beverages,45.41,31.94,19.21,8.02,104.58,37,4.2,2785,0,0.0,33.6,No,Medium,Dinner,Tuesday,0,2026-06-09 22:34:08
FOOD005985,Swiggy,Meenakshi Bhavan,RES0026,Filter Coffee,South Indian,49.17,22.54,16.75,6.52,94.98,34,4.3,220,0,0.0,0.0,No,Medium,Dinner,Friday,0,2026-07-10 18:55:13
FOOD005986,Zomato,Deli 9 Bistro,RES0030,Butter Chicken,North Indian,300.25,0.0,17.83,15.01,300.25,22,4.1,10184,1,65.8,0.0,Yes,Low,Breakfast,Monday,0,2026-03-16 07:32:04
FOOD005987,Swiggy,Salad Days,RES0053,Greek Salad,Salads,183.69,30.33,21.06,14.64,220.41,22,4.0,3436,1,29.31,0.0,No,Low,Breakfast,Wednesday,0,2026-07-15 08:32:13
FOOD005988,Swiggy,Chicago Pizza,RES0011,Chicken Supreme Pizza,Pizza,324.2,0.0,22.1,16.21,362.51,36,4.3,6148,0,0.0,0.0,Yes,Medium,Dinner,Wednesday,0,2026-04-22 21:54:35
FOOD005989,Zomato,Momo Point,RES0046,Fried Chicken Momos,Momos,178.74,21.98,22.23,12.89,178.74,33,4.4,1329,1,64.39,0.0,No,Medium,Dinner,Tuesday,0,2026-06-23 20:38:34
FOOD005990,Swiggy,Third Wave Coffee,RES0038,Iced Tea,Beverages,242.1,0.0,25.54,12.1,279.74,28,4.3,1916,0,0.0,29.26,Yes,Medium,Dinner,Thursday,0,2026-05-21 19:17:09
FOOD005991,Swiggy,Third Wave Coffee,RES0038,Fresh Lime Soda,Beverages,82.28,22.34,13.57,8.14,126.33,38,4.5,1923,0,0.0,0.0,No,Low,Breakfast,Monday,0,2026-05-18 07:25:00
FOOD005992,Zomato,Yo Momo,RES0047,Fried Chicken Momos,Momos,203.24,31.45,19.31,15.82,237.49,45,3.5,230,1,32.33,0.0,No,Medium,Lunch,Sunday,0,2026-04-19 13:44:38
FOOD005993,Zomato,Sandwich Zone,RES0049,Cheese Sandwich,Sandwich,141.54,0.0,20.76,7.08,141.54,46,3.2,1201,1,28.14,0.0,Yes,Medium,Dinner,Saturday,0,2026-03-28 19:19:38
FOOD005994,Swiggy,Green Bowl,RES0052,Caesar Salad,Salads,187.94,23.26,17.07,13.58,241.85,49,3.8,11321,0,0.0,30.27,No,Medium,Lunch,Tuesday,0,2026-02-17 15:23:12
FOOD005995,Zomato,Meenakshi Bhavan,RES0026,Idli Sambar,South Indian,178.86,24.0,26.33,13.26,217.76,40,4.6,234,1,24.69,0.0,No,Medium,Lunch,Saturday,0,2026-06-13 12:15:55
FOOD005996,Swiggy,Paradise Biryani,RES0001,Egg Biryani,Biryani,344.84,0.0,18.84,17.24,344.84,31,4.2,8264,1,41.17,0.0,Yes,Low,Breakfast,Tuesday,0,2026-02-24 09:19:33
FOOD005997,Swiggy,The Sandwich Co,RES0050,Bombay Sandwich,Sandwich,109.05,0.0,28.42,5.45,142.92,34,4.3,8035,0,0.0,11.41,Yes,Medium,Lunch,Friday,0,2026-03-13 11:01:02
FOOD005998,Swiggy,Cafe Bahar,RES0004,Prawn Biryani,Biryani,898.5,21.34,27.31,48.77,995.92,37,3.8,3730,0,0.0,0.0,No,Medium,Lunch,Sunday,0,2026-02-01 14:59:50
FOOD005999,Zomato,Baskin Robbins,RES0035,Osmania Biscuit (250g),Desserts,113.75,28.11,20.91,10.75,124.37,37,4.4,1386,1,49.15,0.0,No,Medium,Dinner,Thursday,0,2026-04-02 05:22:27
FOOD006000,Zomato,Chai Point,RES0039,Cappuccino,Beverages,301.44,0.0,19.25,15.07,335.76,25,4.1,6992,0,0.0,0.0,Yes,Low,Breakfast,Wednesday,0,2026-05-13 08:16:05
FOOD006001,Swiggy,Behrouz Biryani,RES0014,Prawn Biryani,Biryani,599.34,19.33,31.69,33.45,599.34,35,3.6,11871,1,108.74,0.0,No,Low,Breakfast,Friday,0,2026-04-03 09:18:05
FOOD006002,Swiggy,Green Bowl,RES0052,Fruit Bowl,Salads,124.87,24.49,11.91,10.65,171.92,26,4.0,11309,0,0.0,0.0,No,Low,Breakfast,Wednesday,0,2026-04-29 10:19:42
FOOD006003,Swiggy,Chai Point,RES0039,Fresh Lime Soda,Beverages,106.57,23.48,20.63,9.55,114.58,23,4.3,6959,1,45.65,0.0,No,Low,Breakfast,Sunday,0,2026-04-05 09:05:27
FOOD006004,Swiggy,Green Bowl,RES0052,Quinoa Bowl,Salads,229.74,0.0,21.36,11.49,262.59,37,4.0,11375,0,0.0,38.74,Yes,Medium,Dinner,Tuesday,0,2026-03-10 03:51:50
FOOD006005,Zomato,Meenakshi Bhavan,RES0026,Pesarattu,South Indian,129.27,21.08,19.75,10.26,180.36,34,4.4,237,0,0.0,0.0,No,Medium,Lunch,Thursday,0,2026-04-09 12:14:37
FOOD006006,Zomato,Chowman,RES0019,Chilli Chicken,Chinese,244.79,29.87,23.55,17.62,315.83,29,3.9,9873,0,0.0,0.0,No,Medium,Dinner,Saturday,0,2026-04-25 19:08:39
FOOD006007,Zomato,Beijing Bites,RES0021,Hakka Noodles,Chinese,216.42,37.78,20.81,17.62,269.1,42,3.5,4621,1,23.53,0.0,No,High,Dinner,Saturday,0,2026-07-11 18:16:00
FOOD006008,Swiggy,Absolute Barbecues,RES0028,Dal Makhani,North Indian,386.48,0.0,23.01,19.32,428.81,27,4.0,3279,0,0.0,35.92,Yes,Low,Breakfast,Friday,0,2026-03-06 08:22:48
FOOD006009,Zomato,Meenakshi Bhavan,RES0026,Masala Dosa,South Indian,116.62,0.0,15.11,5.83,137.56,35,4.3,155,0,0.0,0.0,Yes,Medium,Dinner,Tuesday,0,2026-07-14 20:29:24
FOOD006010,Swiggy,Starbucks,RES0040,Cold Coffee,Beverages,166.86,0.0,19.18,8.34,194.38,34,4.6,11740,0,0.0,0.0,Yes,Medium,Lunch,Friday,0,2026-05-15 13:10:53
FOOD006011,Zomato,Yo Momo,RES0047,Cheese Corn Momos,Momos,137.31,0.0,17.15,6.87,137.31,36,3.5,242,1,28.15,0.0,Yes,Medium,Lunch,Friday,0,2026-03-06 12:28:44
FOOD006012,Swiggy,Wendy's,RES0015,Paneer Tikka Burger,Burger,134.34,0.0,12.51,6.72,153.57,40,3.9,10355,0,0.0,30.83,Yes,Medium,Dinner,Monday,0,2026-02-16 20:05:36
FOOD006013,Swiggy,Pizza Hut,RES0008,Margherita Pizza,Pizza,276.68,23.35,14.33,18.04,332.4,30,4.2,3751,0,0.0,0.0,No,Medium,Lunch,Monday,0,2026-03-16 14:08:56
FOOD006014,Swiggy,Yo Momo,RES0047,Cheese Corn Momos,Momos,131.94,0.0,17.92,6.6,156.46,46,3.6,221,0,0.0,6.59,Yes,Medium,Breakfast,Sunday,0,2026-07-19 07:31:40
FOOD006015,Zomato,La Pino'z Pizza,RES0009,Cheese Burst Pizza,Pizza,533.54,0.0,23.14,26.68,533.54,26,4.1,11852,1,50.85,0.0,Yes,Medium,Dinner,Saturday,0,2026-04-04 22:12:42
FOOD006016,Zomato,Ohri's Jiva Imperia,RES0031,Butter Chicken,North Indian,316.32,0.0,20.82,15.82,352.96,28,4.5,5783,0,0.0,0.0,Yes,Medium,Dinner,Monday,0,2026-06-22 18:39:32
FOOD006017,Zomato,Dragon Wok,RES0020,Veg Fried Rice,Chinese,330.22,0.0,23.93,16.51,370.66,46,4.0,7603,0,0.0,0.0,Yes,Medium,Lunch,Wednesday,0,2026-04-15 12:53:53
FOOD006018,Zomato,Meenakshi Bhavan,RES0026,Idli Sambar,South Indian,52.1,20.42,15.55,6.28,71.47,27,4.4,201,1,22.88,16.15,No,Medium,Lunch,Sunday,0,2026-02-08 13:30:25
FOOD006019,Swiggy,Absolute Barbecues,RES0028,Paneer Butter Masala,North Indian,318.97,40.38,18.48,23.22,318.97,51,4.1,3289,1,97.62,0.0,No,High,Lunch,Wednesday,1,2026-03-25 14:43:09
FOOD006020,Swiggy,Absolute Barbecues,RES0028,Tandoori Roti (2 pc),North Indian,54.92,29.06,25.09,7.98,117.05,32,4.2,3321,0,0.0,0.0,No,Medium,Dinner,Monday,0,2026-06-08 19:32:44
FOOD006021,Swiggy,Wow Momo,RES0045,Tandoori Momos,Momos,175.09,36.62,18.06,15.35,188.36,49,3.9,9946,1,56.76,0.0,No,High,Lunch,Saturday,0,2026-04-04 14:34:14
FOOD006022,Swiggy,Mainland China,RES0017,Veg Fried Rice,Chinese,144.1,27.96,16.14,12.24,200.44,23,4.2,1867,0,0.0,0.0,No,Medium,Breakfast,Sunday,0,2026-03-01 07:53:58
FOOD006023,Swiggy,Baskin Robbins,RES0035,Double Ka Meetha,Desserts,92.24,34.78,26.5,10.87,164.39,48,4.5,1413,0,0.0,0.0,No,High,Lunch,Saturday,0,2026-04-25 15:18:30
FOOD006024,Swiggy,Green Bowl,RES0052,Sprouts Salad,Salads,334.02,28.32,20.67,21.8,404.81,33,4.0,11386,0,0.0,0.0,No,Medium,Lunch,Monday,0,2026-05-25 16:23:16
FOOD006025,Swiggy,Punjabi Rasoi,RES0027,Butter Chicken,North Indian,324.93,0.0,16.24,16.25,357.42,34,3.7,6445,0,0.0,0.0,Yes,Medium,Dinner,Friday,0,2026-05-08 18:32:49
FOOD006026,Zomato,Pizza Hut,RES0008,Chicken Supreme Pizza,Pizza,443.26,23.2,16.28,26.34,509.08,34,4.2,3697,0,0.0,0.0,No,Low,Breakfast,Saturday,0,2026-03-21 07:28:11
FOOD006027,Swiggy,Meenakshi Bhavan,RES0026,Idli Sambar,South Indian,52.36,34.69,18.85,8.86,114.76,44,4.5,196,0,0.0,0.0,No,Medium,Lunch,Thursday,0,2026-02-19 13:14:48
FOOD006028,Swiggy,Burger King,RES0012,Double Patty Burger,Burger,274.5,28.72,11.38,18.89,333.49,25,3.9,11962,0,0.0,0.0,No,Medium,Lunch,Wednesday,0,2026-05-06 14:34:45
FOOD006029,Zomato,Kathi Junction,RES0042,Egg Roll,Rolls,129.77,18.71,15.15,9.86,173.49,15,3.9,7754,0,0.0,0.0,No,Low,Breakfast,Wednesday,0,2026-06-17 07:46:02
FOOD006030,Zomato,The Sandwich Co,RES0050,Cheese Sandwich,Sandwich,321.15,28.94,26.7,21.27,398.06,26,4.0,7972,0,0.0,0.0,No,Medium,Dinner,Wednesday,0,2026-02-04 19:53:42
FOOD006031,Zomato,Cafe Bahar,RES0004,Mutton Biryani,Biryani,368.24,22.24,13.86,22.42,368.24,46,3.7,3752,1,113.2,0.0,No,Medium,Lunch,Wednesday,0,2026-06-10 13:35:19
FOOD006032,Zomato,Yo Momo,RES0047,Fried Chicken Momos,Momos,192.33,25.73,22.62,14.25,254.93,26,3.5,280,0,0.0,0.0,No,Low,Breakfast,Sunday,0,2026-03-29 09:47:23
FOOD006033,Zomato,Chai Point,RES0039,Fresh Lime Soda,Beverages,322.14,0.0,26.17,16.11,364.42,44,4.1,7000,0,0.0,0.0,Yes,Medium,Dinner,Sunday,0,2026-03-29 17:28:48
FOOD006034,Zomato,Oven Story Pizza,RES0010,Cheese Burst Pizza,Pizza,238.12,33.22,17.39,17.89,306.62,50,4.0,5426,0,0.0,0.0,No,Medium,Dinner,Sunday,0,2026-06-14 20:57:55
FOOD006035,Swiggy,Labbaik Sweets,RES0033,Osmania Biscuit (250g),Desserts,142.18,0.0,26.95,7.11,176.24,26,4.1,7372,0,0.0,0.0,Yes,Low,Breakfast,Tuesday,0,2026-03-31 07:05:38
FOOD006036,Swiggy,Paradise Biryani,RES0001,Prawn Biryani,Biryani,408.86,39.64,18.6,27.58,494.68,35,4.0,8267,0,0.0,0.0,No,High,Dinner,Sunday,0,2026-03-29 21:00:44
FOOD006037,Swiggy,Karachi Bakery,RES0032,Kaju Katli (250g),Desserts,310.92,27.21,21.09,20.44,379.66,32,4.3,1227,0,0.0,0.0,No,Medium,Dinner,Thursday,0,2026-03-12 19:17:30
FOOD006038,Zomato,Starbucks,RES0040,Cold Coffee,Beverages,179.23,13.77,11.54,11.44,215.98,27,4.5,11713,0,0.0,0.0,No,Low,Breakfast,Tuesday,0,2026-05-19 09:58:06
FOOD006039,Zomato,Salad Days,RES0053,Quinoa Bowl,Salads,222.38,22.25,18.05,15.12,236.24,31,3.9,3503,1,41.56,0.0,No,Medium,Lunch,Monday,0,2026-04-27 12:00:45
FOOD006040,Swiggy,Momo Point,RES0046,Tandoori Momos,Momos,362.32,0.0,17.97,18.12,398.41,25,4.6,1315,0,0.0,28.02,Yes,Medium,Lunch,Friday,0,2026-05-29 16:41:18
FOOD006041,Swiggy,Almond House,RES0034,Kaju Katli (250g),Desserts,296.17,38.45,28.23,21.73,384.58,36,4.8,10461,0,0.0,0.0,No,Medium,Lunch,Friday,0,2026-03-27 13:19:26
FOOD006042,Swiggy,Oven Story Pizza,RES0010,Cheese Burst Pizza,Pizza,293.04,0.0,11.31,14.65,319.0,35,4.1,5456,0,0.0,0.0,Yes,Medium,Lunch,Monday,0,2026-07-27 14:59:17
FOOD006043,Swiggy,Behrouz Biryani,RES0014,Chicken Dum Biryani,Biryani,258.47,27.2,16.27,17.82,319.76,28,3.5,11907,0,0.0,0.0,No,Medium,Dinner,Wednesday,0,2026-05-27 19:17:27
FOOD006044,Swiggy,Cream Stone,RES0036,Kaju Katli (250g),Desserts,200.53,0.0,14.75,10.03,225.31,25,4.1,850,0,0.0,0.0,Yes,Medium,Lunch,Sunday,0,2026-02-22 15:58:34
