ride_id,platform,pickup_location,destination,distance_km,estimated_duration_min,vehicle_type,fare_price,base_fare,surge_multiplier,estimated_arrival_min,driver_rating,available_coupon,coupon_discount,cashback,demand_level,weather_condition,traffic_level,day_of_week,hour_of_day,festival_indicator,timestamp
RIDE004179,Rapido,Mehdipatnam,Banjara Hills,3.96,23,Bike,74.79,12.62,1.68,11,4.8,0,0.0,42.64,High,Cloudy,High,Wednesday,9,0,2026-03-11 09:33:41
RIDE004180,Ola,Madhapur,Kompally,22.31,103,Auto,764.52,28.38,1.94,10,4.5,0,0.0,0.0,High,Rain,High,Wednesday,10,0,2026-07-01 10:54:16
RIDE004181,Uber,Jubilee Hills,Vanasthalipuram,27.72,79,Bike,296.39,20.64,1.31,6,4.7,0,0.0,0.0,Medium,Cloudy,Medium,Thursday,21,0,2026-07-23 21:17:59
RIDE004182,Rapido,LB Nagar,Ameerpet,20.03,91,Bike,310.11,15.28,2.0,11,4.5,1,68.37,0.0,High,Rain,High,Thursday,21,0,2026-03-26 21:10:57
RIDE004183,Uber,Attapur,Bowenpally,17.48,47,Auto,397.54,27.55,1.4,5,4.7,0,0.0,0.0,Medium,Sunny,Medium,Thursday,20,0,2026-02-05 20:18:45
RIDE004184,Uber,Abids,Yousufguda,8.87,42,Mini,329.24,52.27,1.71,10,4.2,0,0.0,0.0,High,Sunny,High,Friday,20,0,2026-06-19 20:15:40
RIDE004185,Uber,Miyapur,Nanakramguda,12.93,22,Auto,249.51,34.79,1.1,5,3.8,1,85.12,0.0,Low,Sunny,Low,Monday,15,0,2026-04-20 15:14:14
RIDE004186,Rapido,Jubilee Hills,Shamirpet,35.8,167,Bike,481.13,13.59,1.69,4,5.0,0,0.0,0.0,High,Cloudy,High,Friday,19,0,2026-02-13 19:55:36
RIDE004187,Rapido,Gachibowli,Secunderabad,20.15,39,Bike,143.47,12.81,1.36,6,4.5,0,0.0,0.0,Medium,Sunny,Low,Sunday,21,0,2026-04-12 21:29:28
RIDE004188,Uber,Manikonda,Abids,14.6,40,Bike,152.59,21.77,1.31,5,4.4,1,25.39,0.0,Medium,Sunny,Medium,Monday,8,0,2026-04-13 08:39:32
RIDE004189,Rapido,Kapra,Shamshabad Airport,37.18,175,Auto,697.68,21.56,1.22,7,4.5,1,113.03,55.45,Medium,Sunny,High,Monday,19,0,2026-04-13 19:54:16
RIDE004190,Uber,Abids,Malakpet,4.65,10,Bike,47.57,16.54,1.04,4,4.6,0,0.0,0.0,Low,Sunny,Low,Tuesday,7,0,2026-03-24 07:08:01
RIDE004191,Ola,Secunderabad,BHEL Township,26.89,46,Bike,228.11,18.92,1.3,10,4.5,1,52.69,0.0,Medium,Sunny,Low,Sunday,10,0,2026-07-26 10:03:08
RIDE004192,Rapido,Toli Chowki,Shankarpally,37.07,70,Auto,1004.76,22.45,1.87,10,4.9,0,0.0,0.0,High,Rain,Low,Saturday,18,0,2026-04-11 18:46:54
RIDE004193,Ola,Yousufguda,Gachibowli,12.36,53,Bike,209.67,18.9,1.74,12,4.6,1,41.92,0.0,High,Sunny,High,Tuesday,10,0,2026-06-16 10:23:57
RIDE004194,Uber,Sainikpuri,Nanakramguda,33.94,64,Mini,540.49,48.45,1.14,4,4.5,0,0.0,0.0,Low,Sunny,Low,Sunday,7,0,2026-07-12 07:27:28
RIDE004195,Uber,Kondapur,Gandipet,13.4,62,Auto,508.28,29.24,1.95,12,4.3,1,117.12,0.0,High,Rain,High,Tuesday,21,0,2026-03-17 21:06:43
RIDE004196,Uber,Hitech City,Rajendranagar,17.86,84,Bike,231.93,15.48,1.59,11,4.4,0,0.0,0.0,High,Sunny,High,Sunday,17,0,2026-03-01 17:50:48
RIDE004197,Uber,Banjara Hills,Secunderabad,9.79,43,Sedan,290.32,84.8,1.0,4,3.9,1,91.62,0.0,Low,Sunny,High,Monday,11,0,2026-04-27 11:24:07
RIDE004198,Uber,Manikonda,Himayatnagar,14.04,37,Auto,297.51,32.68,1.22,5,4.4,0,0.0,53.82,Medium,Sunny,Medium,Monday,17,0,2026-03-23 17:28:58
RIDE004199,Uber,Kukatpally,Nanakramguda,14.01,67,Mini,506.14,51.39,1.74,5,4.7,1,99.81,0.0,High,Sunny,High,Thursday,17,0,2026-05-14 17:38:55
RIDE004200,Uber,Balanagar,Koti,13.93,38,Mini,404.47,50.61,1.66,8,4.8,0,0.0,0.0,Medium,Sunny,Medium,Wednesday,16,1,2026-03-04 16:58:14
RIDE004201,Uber,Miyapur,Mehdipatnam,18.82,51,Bike,211.54,15.92,1.29,5,4.8,0,0.0,0.0,Medium,Cloudy,Medium,Saturday,10,0,2026-02-21 10:48:18
RIDE004202,Rapido,Financial District,Panjagutta,14.97,69,Auto,430.21,24.16,1.65,12,4.8,0,0.0,0.0,High,Sunny,High,Tuesday,17,0,2026-04-21 17:31:13
RIDE004203,Uber,Shankarpally,Chandanagar,27.17,50,Bike,196.14,21.85,1.05,3,4.8,1,32.38,0.0,Low,Cloudy,Low,Sunday,6,0,2026-05-10 06:17:54
RIDE004204,Uber,Kompally,Kondapur,24.7,47,Mini,627.18,50.33,1.62,7,5.0,1,22.81,0.0,Medium,Rain,Low,Friday,5,0,2026-04-10 05:05:27
RIDE004205,Rapido,Koti,Malakpet,3.29,14,Bike,46.52,14.84,1.26,5,4.8,0,0.0,0.0,Medium,Sunny,High,Wednesday,8,0,2026-07-22 08:12:36
RIDE004206,Uber,Yousufguda,Kondapur,10.94,23,Bike,94.44,15.91,1.1,3,4.9,1,24.22,0.0,Low,Cloudy,Low,Monday,1,0,2026-06-15 01:41:38
RIDE004207,Ola,Attapur,Bowenpally,17.46,47,Bike,241.95,17.82,1.72,11,5.0,0,0.0,0.0,High,Cloudy,Medium,Monday,19,0,2026-04-13 19:10:24
RIDE004208,Ola,Abids,Financial District,22.08,41,Auto,450.93,34.4,1.27,4,5.0,0,0.0,39.29,Medium,Sunny,Low,Monday,19,0,2026-03-02 19:23:38
RIDE004209,Rapido,Moosapet,Abids,14.23,64,Auto,431.45,22.06,1.75,11,4.5,0,0.0,0.0,High,Sunny,High,Tuesday,20,0,2026-02-17 20:43:56
RIDE004210,Uber,Dilsukhnagar,Charminar,7.49,33,Auto,202.65,29.09,1.33,6,4.9,0,0.0,40.09,Medium,Cloudy,High,Tuesday,18,0,2026-06-30 18:14:57
RIDE004211,Ola,BHEL Township,Panjagutta,23.92,44,Mini,460.67,53.07,1.36,5,4.9,0,0.0,32.28,Medium,Sunny,Low,Monday,10,0,2026-07-06 10:12:22
RIDE004212,Uber,Alwal,Financial District,25.2,47,Mini,396.48,46.09,1.0,3,4.4,0,0.0,13.56,Low,Sunny,Low,Wednesday,22,0,2026-06-03 22:28:03
RIDE004213,Ola,Charminar,Gandipet,21.28,61,Bike,166.02,18.42,1.06,2,4.6,0,0.0,0.0,Low,Sunny,Medium,Tuesday,11,0,2026-07-28 11:40:48
RIDE004214,Uber,Jubilee Hills,Yousufguda,2.78,8,Sedan,171.27,82.23,1.27,9,4.5,0,0.0,0.0,Medium,Cloudy,Medium,Tuesday,17,0,2026-04-28 17:43:18
RIDE004215,Ola,Punjagutta,Miyapur,17.05,44,Sedan,573.44,77.23,1.57,10,4.6,1,113.36,0.0,High,Cloudy,Medium,Friday,18,0,2026-05-08 18:02:47
RIDE004216,Rapido,Abids,Malakpet,4.3,9,Bike,41.16,14.46,1.0,3,4.4,1,10.89,0.0,Low,Sunny,Low,Monday,5,0,2026-03-09 05:18:43
RIDE004217,Ola,Hitech City,Shamshabad Airport,29.7,57,Sedan,813.95,64.24,1.38,4,4.5,1,108.43,0.0,Medium,Sunny,Low,Thursday,17,0,2026-02-19 17:24:38
RIDE004218,Uber,ECIL,Somajiguda,17.07,29,Mini,283.77,53.28,1.08,3,4.7,0,0.0,43.41,Low,Sunny,Low,Monday,15,0,2026-02-23 15:29:52
RIDE004219,Uber,Abids,Kondapur,19.59,92,Bike,203.43,21.54,1.2,3,5.0,1,66.51,23.61,Medium,Sunny,High,Wednesday,19,0,2026-05-27 19:08:39
RIDE004220,Rapido,Bowenpally,Toli Chowki,14.93,43,Bike,184.03,12.4,1.63,10,4.4,1,22.1,0.0,High,Sunny,Medium,Sunday,10,0,2026-03-22 10:29:42
RIDE004221,Uber,Bowenpally,KPHB Colony,13.49,65,Sedan,476.95,87.47,1.32,4,4.7,0,0.0,0.0,Medium,Cloudy,High,Tuesday,10,0,2026-07-14 10:30:44
RIDE004222,Rapido,Miyapur,Jubilee Hills,10.38,50,Auto,247.17,21.38,1.34,2,4.8,0,0.0,0.0,Medium,Sunny,High,Tuesday,8,0,2026-03-10 08:33:22
RIDE004223,Uber,Hitech City,ECIL,27.01,74,Bike,211.53,20.35,1.01,1,4.7,1,71.92,0.0,Low,Sunny,Medium,Tuesday,11,0,2026-05-05 11:31:48
RIDE004224,Uber,Punjagutta,Alwal,15.9,44,Sedan,398.39,85.52,1.14,2,4.7,0,0.0,0.0,Low,Sunny,Medium,Monday,7,0,2026-03-09 07:52:00
RIDE004225,Uber,Hitech City,Miyapur,8.17,38,Auto,287.74,33.23,1.63,13,4.3,0,0.0,0.0,High,Sunny,High,Friday,17,0,2026-05-29 17:41:30
RIDE004226,Uber,Rajendranagar,Kukatpally,20.45,54,Auto,407.44,25.36,1.24,6,4.5,1,38.47,0.0,Medium,Sunny,Medium,Thursday,20,0,2026-02-05 20:58:10
RIDE004227,Uber,Koti,Malakpet,2.79,9,Mini,96.94,53.7,1.03,1,4.2,1,21.34,0.0,Low,Sunny,Medium,Tuesday,11,0,2026-05-26 11:46:30
RIDE004228,Ola,ECIL,Yousufguda,22.38,61,Mini,353.32,44.97,1.06,2,4.1,0,0.0,0.0,Low,Sunny,Medium,Thursday,7,0,2026-04-02 07:50:50
RIDE004229,Rapido,Manikonda,Hitech City,7.78,36,Auto,259.21,28.96,1.74,10,4.6,0,0.0,0.0,High,Sunny,High,Thursday,21,0,2026-07-30 21:47:06
RIDE004230,Rapido,Toli Chowki,Nagole,21.47,99,Bike,256.83,13.58,1.65,9,4.3,1,56.33,0.0,Medium,Rain,High,Tuesday,7,0,2026-07-28 07:09:27
RIDE004231,Uber,Nagole,Bowenpally,18.03,31,Mini,377.97,52.0,1.32,6,5.0,1,114.63,0.0,Medium,Sunny,Low,Friday,9,0,2026-04-24 09:06:47
RIDE004232,Ola,Kondapur,Abids,18.92,53,Sedan,429.61,75.72,1.11,6,4.4,0,0.0,0.0,Low,Sunny,Medium,Sunday,14,0,2026-05-31 14:37:51
RIDE004233,Rapido,KPHB Colony,Attapur,21.18,97,Auto,584.97,29.08,1.7,7,4.5,1,92.7,0.0,Medium,Rain,High,Thursday,7,0,2026-07-30 07:15:02
RIDE004234,Ola,Hitech City,Malakpet,21.56,39,Bike,153.31,16.29,1.04,5,4.7,1,44.75,0.0,Low,Cloudy,Low,Monday,13,0,2026-06-29 13:48:00
RIDE004235,Uber,Dilsukhnagar,Nanakramguda,29.03,78,Sedan,667.48,65.54,1.0,2,4.5,0,0.0,0.0,Low,Sunny,Medium,Friday,13,0,2026-06-19 13:38:21
RIDE004236,Rapido,Mehdipatnam,Nagole,16.64,29,Bike,100.8,15.81,1.0,1,4.9,0,0.0,58.76,Low,Cloudy,Low,Wednesday,11,0,2026-05-06 11:05:22
RIDE004237,Ola,Miyapur,ECIL,32.31,147,Sedan,1109.84,65.75,1.65,7,5.0,0,0.0,0.0,High,Sunny,High,Tuesday,18,0,2026-03-31 18:15:04
RIDE004238,Rapido,Abids,Attapur,7.59,13,Bike,49.92,12.28,1.04,2,4.5,0,0.0,0.0,Low,Sunny,Low,Tuesday,3,0,2026-03-17 03:15:35
RIDE004239,Rapido,Koti,Madhapur,15.6,43,Bike,237.11,15.3,2.08,8,4.4,0,0.0,0.0,High,Sunny,Medium,Friday,17,1,2026-07-17 17:39:39
RIDE004240,Rapido,Gandipet,Shankarpally,24.18,112,Auto,511.88,20.28,1.27,6,4.2,0,0.0,0.0,Medium,Sunny,High,Friday,10,0,2026-06-12 10:53:32
RIDE004241,Uber,Shamshabad Airport,Rajendranagar,16.08,42,Auto,438.72,29.87,1.63,7,4.5,0,0.0,0.0,Medium,Rain,Medium,Friday,7,0,2026-03-27 07:11:41
RIDE004242,Uber,Alwal,KPHB Colony,17.54,33,Auto,399.15,29.18,1.35,5,4.7,0,0.0,8.03,Medium,Sunny,Low,Friday,10,0,2026-07-31 10:22:30
RIDE004243,Ola,Banjara Hills,Uppal,19.41,54,Sedan,441.16,76.58,1.02,3,4.0,0,0.0,0.0,Low,Sunny,Medium,Thursday,16,0,2026-05-21 16:39:27
RIDE004244,Uber,Hitech City,Banjara Hills,8.98,16,Sedan,274.5,77.47,1.1,4,4.5,0,0.0,0.0,Low,Sunny,Low,Tuesday,14,0,2026-04-07 14:26:13
RIDE004245,Uber,Tolichowki,Bowenpally,13.86,63,Bike,214.49,21.35,1.66,11,4.7,0,0.0,0.0,High,Sunny,High,Thursday,10,0,2026-02-26 10:43:25
RIDE004246,Uber,Uppal,Panjagutta,16.07,30,Auto,284.4,27.93,1.12,1,4.6,0,0.0,0.0,Low,Cloudy,Low,Saturday,7,0,2026-07-04 07:13:22
RIDE004247,Uber,Himayatnagar,Attapur,9.12,17,Auto,206.88,31.17,1.27,5,4.7,0,0.0,0.0,Medium,Sunny,Low,Saturday,8,0,2026-06-13 08:52:17
RIDE004248,Ola,Himayatnagar,Secunderabad,6.61,11,Bike,66.81,18.65,1.05,4,4.1,0,0.0,0.0,Low,Sunny,Low,Wednesday,4,0,2026-03-18 04:45:06
RIDE004249,Ola,Chandanagar,Ameerpet,16.92,46,Bike,164.18,16.21,1.33,4,4.5,0,0.0,0.0,Medium,Cloudy,Medium,Tuesday,8,0,2026-03-17 08:19:50
RIDE004250,Uber,Madhapur,Miyapur,7.55,18,Sedan,230.55,79.07,1.04,1,4.7,0,0.0,0.0,Low,Sunny,Low,Monday,14,0,2026-02-02 14:16:43
RIDE004251,Uber,Miyapur,Uppal,30.24,86,Sedan,898.14,74.4,1.35,8,4.6,1,103.97,0.0,Medium,Sunny,Medium,Monday,17,0,2026-05-18 17:03:30
RIDE004252,Uber,Shamshabad Airport,ECIL,36.73,68,Bike,342.54,19.39,1.24,7,4.2,1,44.07,0.0,Medium,Sunny,Low,Saturday,21,0,2026-07-11 21:06:13
RIDE004253,Uber,Toli Chowki,ECIL,26.29,71,Bike,337.43,16.47,1.68,8,4.9,0,0.0,0.0,Medium,Rain,Medium,Saturday,23,0,2026-06-20 23:23:02
RIDE004254,Ola,Himayatnagar,Nagole,10.09,29,Auto,230.39,34.92,1.25,7,4.6,1,17.11,0.0,Medium,Cloudy,Medium,Friday,18,0,2026-07-03 18:22:31
RIDE004255,Uber,BHEL Township,KPHB Colony,10.84,14,Mini,225.79,58.48,1.27,8,3.8,1,62.46,0.0,Medium,Sunny,Low,Wednesday,20,0,2026-04-01 20:40:44
RIDE004256,Uber,LB Nagar,Hitech City,29.28,137,Sedan,1339.36,65.59,1.92,11,5.0,0,0.0,0.0,High,Rain,High,Wednesday,19,0,2026-04-01 19:02:54
RIDE004257,Ola,Madinaguda,Tolichowki,14.4,37,Auto,418.54,33.41,1.65,13,4.7,0,0.0,0.0,High,Sunny,Medium,Monday,19,0,2026-03-30 19:00:11
RIDE004258,Uber,Shankarpally,Madinaguda,31.58,142,Mini,973.56,54.19,1.72,11,4.9,1,108.62,0.0,High,Cloudy,High,Wednesday,21,0,2026-05-20 21:36:51
RIDE004259,Ola,Attapur,Panjagutta,9.2,43,Auto,326.37,30.73,1.73,6,4.7,0,0.0,0.0,High,Cloudy,High,Saturday,10,0,2026-02-07 10:56:40
RIDE004260,Ola,Gandipet,Kapra,33.77,61,Bike,316.11,17.42,1.36,6,4.6,1,63.33,0.0,Medium,Sunny,Low,Sunday,8,0,2026-03-08 08:41:12
RIDE004261,Uber,Hitech City,Begumpet,10.21,34,Mini,326.53,47.99,1.68,5,4.8,0,0.0,0.0,Medium,Rain,Medium,Wednesday,11,0,2026-07-29 11:44:15
RIDE004262,Uber,Balanagar,Manikonda,12.75,25,Sedan,371.72,77.48,1.34,9,4.6,0,0.0,0.0,Medium,Cloudy,Low,Monday,17,0,2026-07-06 17:59:29
RIDE004263,Rapido,Nanakramguda,Uppal,31.13,146,Bike,344.0,15.58,1.64,11,4.5,0,0.0,0.0,High,Sunny,High,Wednesday,20,0,2026-06-17 20:46:52
RIDE004264,Uber,Toli Chowki,Jubilee Hills,6.38,29,Sedan,424.03,73.31,1.92,9,4.5,0,0.0,0.0,High,Rain,High,Saturday,20,0,2026-03-28 20:55:42
RIDE004265,Uber,Nanakramguda,Koti,22.94,46,Sedan,579.37,75.67,1.21,4,4.2,1,110.04,0.0,Medium,Sunny,Low,Sunday,8,0,2026-03-08 08:59:34
RIDE004266,Uber,Tolichowki,Nampally,7.65,14,Auto,149.81,29.54,1.05,3,4.7,0,0.0,0.0,Low,Sunny,Low,Tuesday,14,0,2026-02-03 14:17:08
RIDE004267,Uber,Secunderabad,Gachibowli,20.79,39,Mini,346.78,57.79,1.07,5,4.4,0,0.0,0.0,Low,Sunny,Low,Friday,2,0,2026-07-31 02:46:18
RIDE004268,Ola,Tolichowki,Moosapet,8.91,21,Sedan,456.44,81.03,2.0,13,4.4,0,0.0,0.0,High,Rain,Medium,Friday,19,0,2026-06-19 19:31:51
RIDE004269,Ola,Toli Chowki,KPHB Colony,15.83,45,Mini,275.26,51.6,1.04,4,4.7,0,0.0,0.0,Low,Sunny,Medium,Tuesday,16,0,2026-03-03 16:01:16
RIDE004270,Ola,Madinaguda,Rajendranagar,23.94,110,Bike,238.97,18.46,1.24,7,4.7,0,0.0,0.0,Medium,Cloudy,High,Thursday,19,0,2026-03-12 19:14:22
RIDE004271,Ola,Abids,Shamshabad Airport,23.0,62,Sedan,516.04,71.75,1.06,2,4.6,0,0.0,0.0,Low,Cloudy,Medium,Friday,6,0,2026-06-19 06:22:11
RIDE004272,Ola,Balanagar,Bowenpally,5.74,17,Bike,65.43,19.53,1.24,6,4.2,1,14.02,0.0,Medium,Sunny,Medium,Monday,18,0,2026-05-18 18:15:46
RIDE004273,Rapido,Uppal,Chandanagar,38.93,75,Bike,288.35,12.84,1.27,6,4.5,0,0.0,54.55,Medium,Sunny,Low,Thursday,8,0,2026-04-02 08:03:03
RIDE004274,Uber,Shankarpally,Gachibowli,25.99,48,Mini,516.2,53.73,1.21,6,4.4,0,0.0,0.0,Medium,Sunny,Low,Sunday,18,0,2026-04-26 18:40:33
RIDE004275,Uber,Shankarpally,Rajendranagar,36.81,70,Auto,1189.3,32.76,2.01,9,4.2,0,0.0,31.47,High,Rain,Low,Saturday,8,0,2026-07-04 08:33:38
RIDE004276,Ola,Abids,Koti,1.0,6,Mini,95.86,41.9,1.69,11,3.9,0,0.0,0.0,High,Sunny,High,Thursday,21,0,2026-05-14 21:56:38
RIDE004277,Uber,Koti,Shankarpally,49.97,90,Bike,780.96,19.7,2.02,10,4.1,0,0.0,21.68,High,Rain,Low,Sunday,8,0,2026-02-08 08:47:31
RIDE004278,Uber,Banjara Hills,Koti,8.74,42,Sedan,319.95,73.56,1.21,6,4.3,0,0.0,0.0,Medium,Sunny,High,Thursday,5,0,2026-03-05 05:02:31
RIDE004279,Rapido,Alwal,Miyapur,19.1,37,Bike,152.54,17.89,1.35,3,4.9,1,30.14,0.0,Medium,Sunny,Low,Friday,19,0,2026-05-08 19:19:47
RIDE004280,Rapido,Koti,Manikonda,15.09,40,Auto,337.33,24.35,1.4,8,4.4,0,0.0,0.0,Medium,Sunny,Medium,Sunday,21,0,2026-02-22 21:39:15
RIDE004281,Ola,Financial District,Koti,18.43,33,Sedan,554.67,63.91,1.67,9,4.4,0,0.0,39.82,Medium,Sunny,Low,Wednesday,6,1,2026-03-04 06:20:05
RIDE004282,Ola,Attapur,Abids,8.14,23,Bike,73.45,15.13,1.13,3,4.7,0,0.0,0.0,Low,Cloudy,Medium,Friday,12,0,2026-04-10 12:34:23
RIDE004283,Ola,Himayatnagar,BHEL Township,27.22,125,Mini,510.49,42.37,1.27,8,4.5,0,0.0,0.0,Medium,Sunny,High,Thursday,19,0,2026-03-05 19:22:06
RIDE004284,Uber,Bowenpally,Alwal,5.44,11,Sedan,245.37,89.2,1.28,9,4.7,1,75.58,0.0,Medium,Sunny,Low,Saturday,19,0,2026-07-04 19:01:35
RIDE004285,Uber,BHEL Township,Uppal,37.02,170,Sedan,1568.81,82.9,1.75,12,4.4,0,0.0,0.0,High,Sunny,High,Wednesday,17,0,2026-03-18 17:42:48
RIDE004286,Uber,Koti,Rajendranagar,14.04,42,Mini,320.21,54.7,1.2,7,4.5,0,0.0,0.0,Medium,Sunny,Medium,Monday,8,0,2026-07-20 08:07:33
RIDE004287,Uber,Begumpet,Shamirpet,27.47,126,Auto,644.42,25.69,1.29,7,4.6,1,15.36,0.0,Medium,Cloudy,High,Monday,18,0,2026-06-22 18:31:50
RIDE004288,Rapido,Gandipet,Balanagar,22.7,62,Bike,167.43,13.2,1.09,2,4.5,0,0.0,0.0,Low,Cloudy,Medium,Monday,7,0,2026-06-08 07:08:57
RIDE004289,Uber,Malakpet,Chandanagar,27.84,55,Bike,398.96,15.84,2.01,10,4.8,0,0.0,0.0,High,Sunny,Low,Friday,21,1,2026-05-01 21:57:17
RIDE004290,Uber,Manikonda,Miyapur,14.2,26,Mini,244.33,52.81,1.0,1,4.3,1,59.15,0.0,Low,Cloudy,Low,Wednesday,12,0,2026-02-11 12:24:30
RIDE004291,Ola,Shamirpet,Dilsukhnagar,36.75,171,Auto,1493.32,27.36,2.32,11,4.2,1,65.4,0.0,High,Rain,High,Friday,17,1,2026-05-01 17:16:32
RIDE004292,Ola,Shamirpet,Sainikpuri,18.5,32,Auto,323.43,32.88,1.14,5,4.6,1,21.61,0.0,Low,Sunny,Low,Tuesday,15,0,2026-02-17 15:21:25
RIDE004293,Ola,Malakpet,Kapra,18.93,37,Mini,337.85,41.49,1.26,7,4.7,0,0.0,0.0,Medium,Sunny,Low,Tuesday,21,0,2026-03-31 21:51:40
RIDE004294,Ola,Gandipet,Panjagutta,22.46,43,Bike,192.74,17.79,1.34,6,4.3,0,0.0,0.0,Medium,Cloudy,Low,Wednesday,8,0,2026-04-29 08:29:31
RIDE004295,Rapido,Alwal,Kapra,6.92,15,Auto,171.93,22.75,1.59,8,4.7,0,0.0,0.0,Medium,Rain,Medium,Wednesday,6,0,2026-04-08 06:38:16
RIDE004296,Rapido,Balanagar,Shamshabad Airport,36.71,100,Auto,633.73,25.17,1.22,7,4.2,0,0.0,0.0,Medium,Sunny,Medium,Monday,20,0,2026-04-06 20:50:26
RIDE004297,Ola,Panjagutta,Koti,8.61,25,Auto,242.05,26.34,1.55,8,4.7,0,0.0,28.07,Medium,Rain,Medium,Tuesday,15,0,2026-04-28 15:25:39
RIDE004298,Ola,LB Nagar,Toli Chowki,23.08,106,Mini,693.78,49.55,1.66,11,4.9,0,0.0,21.52,High,Sunny,High,Monday,18,0,2026-05-25 18:27:07
RIDE004299,Rapido,Shankarpally,Himayatnagar,48.74,91,Auto,692.59,20.66,1.09,3,4.6,1,113.23,0.0,Low,Sunny,Low,Wednesday,7,0,2026-04-29 07:18:23
RIDE004300,Rapido,Nampally,Charminar,4.38,9,Auto,85.11,25.86,1.0,2,4.2,0,0.0,0.0,Low,Sunny,Low,Wednesday,14,0,2026-02-25 14:03:17
RIDE004301,Ola,Shankarpally,BHEL Township,25.6,47,Sedan,503.1,76.71,1.09,5,4.6,0,0.0,0.0,Low,Sunny,Low,Saturday,7,0,2026-07-18 07:34:18
RIDE004302,Ola,Gachibowli,Panjagutta,17.12,31,Sedan,495.08,69.44,1.39,6,4.5,0,0.0,0.0,Medium,Sunny,Low,Saturday,18,0,2026-05-30 18:08:25
RIDE004303,Rapido,Malakpet,Secunderabad,11.18,20,Auto,179.89,25.94,1.0,5,4.7,0,0.0,0.0,Low,Cloudy,Low,Monday,13,0,2026-05-25 13:38:34
RIDE004304,Rapido,Koti,Punjagutta,7.65,16,Bike,76.31,14.67,1.27,6,4.2,0,0.0,0.0,Medium,Cloudy,Low,Sunday,18,0,2026-05-24 18:29:39
RIDE004305,Uber,Gachibowli,Himayatnagar,19.63,38,Sedan,418.27,71.35,1.0,4,5.0,0,0.0,0.0,Low,Sunny,Low,Tuesday,7,0,2026-02-24 07:56:43
RIDE004306,Uber,Shankarpally,Yousufguda,38.16,107,Mini,976.15,59.32,1.76,1,4.6,0,0.0,0.0,Medium,Sunny,Medium,Tuesday,6,1,2026-04-14 06:44:06
RIDE004307,Rapido,Sainikpuri,Kukatpally,20.32,53,Auto,552.63,22.88,1.85,8,4.4,0,0.0,0.0,High,Rain,Medium,Tuesday,10,0,2026-06-02 10:45:11
RIDE004308,Rapido,Punjagutta,Banjara Hills,2.81,15,Bike,70.53,15.9,2.01,13,4.7,0,0.0,0.0,High,Rain,High,Saturday,18,0,2026-07-04 18:40:46
RIDE004309,Uber,Uppal,Balanagar,18.09,47,Mini,328.88,54.98,1.09,5,4.7,0,0.0,0.0,Low,Cloudy,Medium,Thursday,11,0,2026-04-30 11:03:11
RIDE004310,Rapido,Shamirpet,Kukatpally,25.76,51,Auto,383.17,20.37,1.0,6,4.1,1,115.16,0.0,Low,Cloudy,Low,Tuesday,14,0,2026-06-16 14:42:38
RIDE004311,Uber,Begumpet,Balanagar,6.53,30,Mini,215.1,49.98,1.36,7,4.4,0,0.0,0.0,Medium,Sunny,High,Tuesday,21,0,2026-03-31 21:50:42
RIDE004312,Rapido,Uppal,Charminar,12.74,20,Bike,122.59,17.1,1.64,4,4.3,0,0.0,0.0,Medium,Cloudy,Low,Tuesday,7,1,2026-04-14 07:02:00
RIDE004313,Uber,Kapra,Tolichowki,25.64,50,Auto,420.79,31.83,1.01,1,4.0,0,0.0,0.0,Low,Sunny,Low,Saturday,11,0,2026-06-20 11:03:58
RIDE004314,Uber,Madinaguda,Jubilee Hills,10.96,32,Bike,175.6,19.48,1.66,12,4.8,0,0.0,0.0,High,Cloudy,Medium,Saturday,20,0,2026-05-02 20:08:57
RIDE004315,Rapido,BHEL Township,Tolichowki,23.13,65,Bike,159.49,12.83,1.0,2,4.2,0,0.0,0.0,Low,Sunny,Medium,Wednesday,22,0,2026-02-04 22:32:58
RIDE004316,Uber,KPHB Colony,Panjagutta,13.25,39,Auto,313.64,34.65,1.31,3,4.4,0,0.0,0.0,Medium,Cloudy,Medium,Tuesday,17,0,2026-05-05 17:57:59
RIDE004317,Uber,Manikonda,Miyapur,14.5,27,Sedan,347.61,87.32,1.1,1,4.9,1,100.39,0.0,Low,Sunny,Low,Monday,7,0,2026-02-23 07:01:14
RIDE004318,Rapido,Dilsukhnagar,Ameerpet,15.97,28,Auto,253.36,26.5,1.08,2,4.6,1,66.86,0.0,Low,Sunny,Low,Sunday,3,0,2026-07-05 03:33:55
RIDE004319,Uber,Kukatpally,Abids,16.33,77,Auto,390.01,31.71,1.28,7,4.6,1,66.55,0.0,Medium,Cloudy,High,Thursday,20,0,2026-04-09 20:26:21
RIDE004320,Uber,Gachibowli,Vanasthalipuram,34.24,93,Mini,630.06,58.93,1.21,7,4.9,0,0.0,0.0,Medium,Sunny,Medium,Tuesday,18,0,2026-05-05 18:58:31
RIDE004321,Ola,Madinaguda,Toli Chowki,16.24,40,Mini,340.03,48.33,1.24,8,4.4,0,0.0,0.0,Medium,Cloudy,Medium,Friday,17,0,2026-02-20 17:15:01
RIDE004322,Ola,Madinaguda,Bowenpally,18.48,36,Auto,387.72,34.85,1.38,7,5.0,0,0.0,0.0,Medium,Sunny,Low,Saturday,20,0,2026-07-11 20:13:04
